Patient_ID,Gender,City,Country,nombre,apellido1,apellido2,Age,altura_cm,peso_kg,dni,nuss
4529,Male,Barcelona,Spain,Oriol,Jimenez,Dalmau,80,175.9,82.8,15053866K,086664322321
4530,Male,Barcelona,Spain,Victor,Morales,Cortes,63,179.9,90.1,49292116B,083991204809
4531,Male,Barcelona,Spain,Jose,Dalmau,Dalmau,39,169.7,88.4,20321732J,083990609974
4532,Female,Barcelona,Spain,Rosa,Soler,Vila,77,165.8,63.8,12491408Q,086893894544
4533,Male,Barcelona,Spain,Ramon,Moreno,Fernandez,44,177.9,100.8,85105106T,082652266117
4534,Male,Barcelona,Spain,Miguel,Morales,Perez,29,169.6,68.4,81761275R,086767116857
4535,Male,Barcelona,Spain,Jose Antonio,Serrano,Garcia,25,181,87.8,74080588A,083184872909
4536,Male,Barcelona,Spain,Juan,Perez,Dalmau,73,182,100.4,77716965B,088126430094
4537,Male,Barcelona,Spain,Jose Antonio,Navarro,Gutierrez,32,169.3,74.9,14693541Z,086796215039
4538,Male,Barcelona,Spain,Adrian,Riera,Rubio,37,177.8,90,85602649F,081314892862
4539,Female,Barcelona,Spain,Patricia,Mendez,Mendez,89,167.4,65.7,37804468N,089912225558
4540,Male,Barcelona,Spain,Victor,Ferrer,Cano,22,180.8,69.9,42243310S,085749725081
4541,Male,Barcelona,Spain,Angel,Alonso,Alonso,35,172,66.8,92827910W,088940013251
4542,Female,Barcelona,Spain,Alba,Prieto,Molina,40,159.6,52.8,88287953S,087114244794
4543,Female,Barcelona,Spain,Patricia,Puig,Medina,71,150.2,66,52124819B,083221325408
4544,Male,Barcelona,Spain,Ricardo,Ferrer,Pascual,37,171.8,67.1,94364331T,082198522850
4545,Female,Barcelona,Spain,Carla,Castro,Rubio,21,164.3,56.2,47739908G,082025795556
4546,Female,Barcelona,Spain,Esther,Rubio,Vila,69,162.3,77.5,18543282S,087656337782
4547,Male,Barcelona,Spain,Gonzalo,Dalmau,Planellas,80,175.9,74.6,31365723W,086268959415
4548,Male,Barcelona,Spain,Albert,Ortega,Morales,55,184.3,71.4,31215653F,088609201926
4549,Male,Barcelona,Spain,Joan,Cano,Fernandez,47,182,103,12172449K,082898759382
4550,Female,Barcelona,Spain,Daniela,Moreno,Sanchez,53,158.2,52,18276988S,087303237372
4551,Female,Barcelona,Spain,Nuria,Garcia,Flores,31,160.6,56.3,56788161B,086142709164
4552,Female,Barcelona,Spain,Raquel,Morales,Jimenez,30,169.2,87.7,99179115X,081117839887
4553,Female,Barcelona,Spain,Andrea,Cruz,Ferrer,57,159.4,75.5,35846584A,086942766982
4554,Female,Barcelona,Spain,Aina,Ruiz,Alonso,44,162,75.1,27261194F,082866238316
4555,Female,Barcelona,Spain,Esther,Gutierrez,Moreno,55,163.3,57.5,53011063L,088243819393
4556,Female,Barcelona,Spain,Martina,Iglesias,Ramirez,55,166.5,66.7,21315066T,087716209317
4557,Female,Barcelona,Spain,Marta,Rubio,Jimenez,18,170.5,91,20430448P,081590383875
4558,Female,Barcelona,Spain,Martina,Alonso,Mendez,35,162.6,83.5,34765557E,081977188856
4559,Female,Barcelona,Spain,Marina,Suarez,Gisbert,37,169.4,80.2,60589177R,087999571272
4560,Male,Barcelona,Spain,Joan,Ortiz,Jimenez,27,173.8,96.3,24731967K,089300566089
4561,Male,Barcelona,Spain,Bernat,Vila,Cabrera,83,176.4,66.5,66265679B,082684462437
4562,Male,Barcelona,Spain,Ricardo,Martinez,Gutierrez,52,177.9,65.8,99224830R,085825107623
4563,Male,Barcelona,Spain,Mario,Vidales,Navarro,36,177.9,84.8,48387355R,085726176111
4564,Female,Barcelona,Spain,Maria,Serrano,Pascual,43,153.6,54,60179798E,086548778244
4565,Female,Barcelona,Spain,Cristina,Gisbert,Ruiz,90,168.3,77.8,19506342L,082210706050
4566,Female,Barcelona,Spain,Teresa,Cortes,Torres,34,160.9,60.6,33891413Q,084834934754
4567,Male,Barcelona,Spain,Luis,Fernandez,Morales,36,191.9,112.9,36076308A,082795142467
4568,Female,Barcelona,Spain,Martina,Flores,Cano,90,160.2,53.8,51192067R,083061271667
4569,Male,Barcelona,Spain,Adrian,Ortega,Suarez,88,175.3,68.5,94304633X,084931358818
4570,Female,Barcelona,Spain,Ariadna,Dalmau,Delgado,79,160.9,82.6,76233943Y,083194777316
4571,Female,Barcelona,Spain,Monica,Lopez,Gomez,56,158,57.6,82037712R,086722630031
4572,Male,Barcelona,Spain,Joaquin,Navarro,Medina,58,177.4,74.4,17488946E,081826551694
4573,Male,Barcelona,Spain,Ricardo,Cortes,Torres,74,181.8,84.3,84355732N,087414411601
4574,Male,Barcelona,Spain,Jose,Planellas,Moreno,80,176.3,87.7,69506325A,088955282768
4575,Male,Barcelona,Spain,Marc,Jimenez,Castillo,32,181.4,89.4,74208326E,084772667727
4576,Male,Barcelona,Spain,Joaquin,Lopez,Marti,36,179.4,76.3,50596553A,086409651649
4577,Female,Barcelona,Spain,Teresa,Flores,Suarez,38,171.9,72.1,36148487P,082960042366
4578,Female,Barcelona,Spain,Paula,Castro,Ortiz,75,157.3,60.8,50848510H,089040113413
4579,Female,Barcelona,Spain,Laia,Ortiz,Nuñez,28,158.5,79.6,19697050B,088204402940
4580,Female,Barcelona,Spain,Rosa,Sanchez,Ramirez,27,171.6,77,98477088N,083054771657
4581,Female,Barcelona,Spain,Sonia,Iglesias,Sanchez,18,164.2,75.2,48573126R,085674317786
4582,Female,Barcelona,Spain,Noelia,Vazquez,Garcia,71,156.8,62.7,39360521T,087984188082
4583,Female,Barcelona,Spain,Victoria,Cabrera,Molina,31,160.6,55.6,97812756N,088388743053
4584,Female,Barcelona,Spain,Natalia,Bernat,Morales,50,164.4,59.1,75101770P,089980053416
4585,Female,Barcelona,Spain,Sonia,Sanz,Dominguez,57,157.2,72.7,81326751Q,081836127719
4586,Female,Barcelona,Spain,Cristina,Font,Flores,57,160.7,73.7,22234587G,088514631370
4587,Male,Barcelona,Spain,Antonio,Fernandez,Gomez,30,173.6,73.1,36294095A,086054128663
4588,Female,Barcelona,Spain,Ana,Roca,Marin,21,155.6,55.6,92717309P,089570821732
4589,Female,Barcelona,Spain,Neus,Soler,Rodriguez,52,168.5,87.8,73202371H,083889147166
4590,Female,Barcelona,Spain,Ines,Perez,Alonso,56,166.4,75.5,75171504Y,085419652673
4591,Female,Barcelona,Spain,Montserrat,Gomez,Moreno,79,169.4,58.8,28838513D,089060404500
4592,Male,Barcelona,Spain,Jose,Vidales,Gomez,65,173.8,78.6,97367415C,081491911802
4593,Male,Barcelona,Spain,Jorge,Serra,Font,32,190.3,101.3,23482387P,084039147057
4594,Female,Barcelona,Spain,Neus,Fernandez,Gil,87,159.2,62.2,43752147Y,088031965030
4595,Female,Barcelona,Spain,Claudia,Suarez,Blanco,78,159.6,69.7,29326607C,081486806972
4596,Male,Barcelona,Spain,Antonio,Bernat,Ramirez,27,171.4,73.2,38111655B,089102938188
4597,Male,Barcelona,Spain,David,Medina,Flores,41,171.6,81.1,65308881J,081340024451
4598,Male,Barcelona,Spain,Carlos,Riera,Molina,50,172.6,74.6,79832049S,082478240740
4599,Female,Barcelona,Spain,Marina,Ortiz,Santos,68,156.4,68,17376085E,083824845563
4600,Male,Barcelona,Spain,Gonzalo,Puig,Planellas,34,177,94.3,37422022X,088500557983
4601,Female,Barcelona,Spain,Claudia,Moreno,Martinez,36,151.5,50.8,20735273Z,087017573483
4602,Male,Barcelona,Spain,Juan,Castro,Marin,78,181.1,70,20613293A,085789134262
4603,Male,Barcelona,Spain,Miguel,Serra,Gil,75,164.3,71.6,26941033Y,087924191764
4604,Male,Barcelona,Spain,Jose Luis,Rodriguez,Sanz,31,167.3,72.6,53454224Q,083000455495
4605,Male,Barcelona,Spain,Jose,Delgado,Morales,64,177.6,85.4,34996169J,087848501452
4606,Male,Barcelona,Spain,Marc,Cabrera,Bernat,79,180.1,94.2,87056621B,089671196625
4607,Male,Barcelona,Spain,Ricardo,Iglesias,Ramos,80,174,73.9,75277504E,082469812753
4608,Male,Barcelona,Spain,Victor,Soler,Moreno,41,193.7,120,55281109B,081734715431
4609,Male,Barcelona,Spain,Fernando,Riera,Soler,42,169.9,69.2,30767092S,081165590260
4610,Female,Barcelona,Spain,Raquel,Castillo,Sanchez,80,150.3,49.5,16853589V,087591104575
4611,Female,Barcelona,Spain,Valeria,Nuñez,Marin,66,157.9,58.7,41736655G,085251706368
4612,Male,Barcelona,Spain,Jose,Alonso,Delgado,85,170.2,83,15888251N,087192424572
4613,Female,Barcelona,Spain,Irene,Vila,Blanco,44,166.8,70.4,78310239T,081231294626
4614,Female,Barcelona,Spain,Teresa,Gutierrez,Puig,19,177.7,63.6,99470942J,084593428602
4615,Male,Barcelona,Spain,Raul,Sanchez,Alonso,50,179.9,100.3,56500364J,087091330061
4616,Male,Barcelona,Spain,Francisco,Santos,Castro,74,183.2,88.7,82734660A,088433629296
4617,Female,Barcelona,Spain,Angela,Ferrer,Gisbert,23,160.6,52,51180376V,086578037383
4618,Female,Barcelona,Spain,Esther,Marin,Sanz,68,168.3,84,11099497L,083804313390
4619,Female,Barcelona,Spain,Laia,Moreno,Delgado,23,163.9,82.9,21878905V,084651342450
4620,Female,Barcelona,Spain,Esther,Ortega,Marti,63,160.5,78.5,58268901B,082385590582
4621,Male,Barcelona,Spain,Oriol,Gomez,Serra,50,174.2,81.5,20984224J,086019552106
4622,Female,Barcelona,Spain,Natalia,Blanco,Martinez,18,162.7,64.8,32998344Z,083306266486
4623,Female,Barcelona,Spain,Natalia,Vazquez,Santos,62,157,67.4,34055305X,088028897406
4624,Male,Barcelona,Spain,Ignacio,Martinez,Vidales,51,179.6,84.1,31715323W,084055882486
4625,Female,Barcelona,Spain,Gemma,Vidal,Marin,90,166.2,83.5,92428084P,084336865824
4626,Female,Barcelona,Spain,Nuria,Jimenez,Garcia,23,159.3,68.7,56574557P,082025722909
4627,Female,Barcelona,Spain,Claudia,Prieto,Serrano,89,168.2,56.8,20822595M,088305578889
4628,Male,Barcelona,Spain,Roberto,Navarro,Gomez,83,167.7,88.7,97528902R,086174231538
4629,Male,Barcelona,Spain,Manuel,Soler,Gisbert,80,188.9,107.9,14066921Y,081324075227
4630,Male,Barcelona,Spain,Ramon,Garcia,Bernat,43,170.6,73.4,48581194L,082168309067
4631,Male,Barcelona,Spain,Sergio,Blanco,Ramos,55,186.4,110.5,98194566E,084100929791
4632,Female,Barcelona,Spain,Marina,Blanco,Gisbert,76,165.2,55.7,76617028A,087643007962
4633,Male,Barcelona,Spain,Ivan,Ruiz,Sanz,77,166.7,66.1,34293264B,086854562155
4634,Male,Barcelona,Spain,Vicente,Molina,Ortega,53,175.8,77.6,64859076L,088476187038
4635,Male,Barcelona,Spain,Oriol,Sanchez,Roca,40,167.7,82.5,72185721Z,089130757788
4636,Female,Barcelona,Spain,Maria,Ortiz,Rubio,87,163.4,66.2,71608527M,084194868231
4637,Female,Barcelona,Spain,Claudia,Lopez,Gil,26,169.4,62.7,66666713V,082325942050
4638,Male,Barcelona,Spain,Hugo,Suarez,Garcia,73,169.1,86.5,95714923D,084909794203
4639,Male,Barcelona,Spain,Hugo,Sanz,Puig,62,173.9,76.7,49390171V,082593192814
4640,Female,Barcelona,Spain,Cristina,Dalmau,Rodriguez,76,165.3,70.8,50939042E,082091895602
4641,Male,Barcelona,Spain,Juan,Marti,Puig,65,172.5,63.3,73116108M,089031879224
4642,Male,Barcelona,Spain,Alvaro,Fernandez,Bernat,22,178,66.1,95031394V,085707104901
4643,Female,Barcelona,Spain,Sonia,Rubio,Font,19,161.3,75.7,31346338Y,088766818842
4644,Male,Barcelona,Spain,Jose Antonio,Moreno,Gomez,53,163.9,70,15874860F,084357898050
4645,Female,Barcelona,Spain,Carla,Ferrer,Vazquez,83,168.4,58.8,37595316E,086673800029
4646,Male,Barcelona,Spain,David,Medina,Blanco,70,172.8,62.6,53285915K,086440519473
4647,Male,Barcelona,Spain,Gonzalo,Navarro,Vidal,89,171.4,64.3,82585060H,084152739414
4648,Female,Barcelona,Spain,Helena,Gil,Ruiz,59,157.6,57.5,49893776Z,082118926468
4649,Female,Barcelona,Spain,Marina,Castro,Ramirez,39,173.8,69.4,51356958M,082289063660
4650,Female,Barcelona,Spain,Montserrat,Vidal,Rodriguez,85,168,80.7,83645910Q,084051546687
4651,Female,Barcelona,Spain,Sara,Ramirez,Vila,49,167.6,76.1,29602196T,086226612245
4652,Female,Barcelona,Spain,Claudia,Serrano,Vazquez,57,158.6,54.1,43931833Q,087104480332
4653,Female,Barcelona,Spain,Natalia,Molina,Martinez,40,183.1,79,42944490V,088738166860
4654,Female,Barcelona,Spain,Ariadna,Vidales,Molina,46,161.4,66.8,34419465B,083036816654
4655,Male,Barcelona,Spain,Carlos,Dominguez,Flores,58,174.5,88.9,99991455J,088175972038
4656,Male,Barcelona,Spain,Fernando,Marti,Castro,75,172.5,59.9,65201303Y,085038898977
4657,Male,Barcelona,Spain,Eric,Nuñez,Vazquez,36,169.9,88.1,42340688B,082630102021
4658,Female,Barcelona,Spain,Ines,Santos,Gil,61,159.8,74,59287762H,082369132009
4659,Female,Barcelona,Spain,Rosa,Torres,Gomez,75,158.2,67.5,84337571K,086579472680
4660,Female,Barcelona,Spain,Laura,Mendez,Perez,33,151.4,60.1,13933489C,083090042069
4661,Male,Barcelona,Spain,Alejandro,Dominguez,Molina,75,160,66.4,78553766A,085337613511
4662,Male,Barcelona,Spain,Pedro,Font,Gil,75,171.8,71.2,14185150S,087504070620
4663,Female,Barcelona,Spain,Silvia,Bernat,Delgado,70,156,63.9,61885081Q,085604018755
4664,Female,Barcelona,Spain,Patricia,Castro,Molina,77,164.9,55.8,97276401V,087522443127
4665,Female,Barcelona,Spain,Ana,Perez,Gomez,22,151.9,64,22115842P,088893127895
4666,Male,Barcelona,Spain,Marcos,Lopez,Puig,42,179.5,100.4,22862400D,081308777519
4667,Female,Barcelona,Spain,Alba,Molina,Vila,23,164.9,64.7,56813690X,081783246349
4668,Female,Barcelona,Spain,Paula,Font,Morales,59,165.4,67.5,77800166K,082360559532
4669,Male,Barcelona,Spain,Diego,Molina,Dominguez,65,184,71.5,23771102G,087133239721
4670,Male,Barcelona,Spain,Ignacio,Ortiz,Torres,24,187.5,75.6,71824418H,089642478763
4671,Male,Barcelona,Spain,Bernat,Pascual,Vazquez,32,171,70.7,30811530V,089313854685
4672,Male,Barcelona,Spain,Xavier,Navarro,Gutierrez,75,187.5,98.5,23187959A,088666644720
4673,Female,Barcelona,Spain,Miriam,Riera,Castro,30,164.7,61.1,74990927W,088647922912
4674,Male,Barcelona,Spain,Guillermo,Ferrer,Suarez,29,173,94.9,29202954S,089675208583
4675,Male,Barcelona,Spain,Angel,Ruiz,Sanchez,18,184.9,82.8,17729898A,085519321284
4676,Female,Barcelona,Spain,Lucia,Delgado,Blanco,36,166.7,76.7,16766364P,088266135861
4677,Female,Barcelona,Spain,Julia,Blanco,Medina,61,154.9,49.7,92430847B,087332365058
4678,Female,Barcelona,Spain,Laura,Medina,Cano,62,159.3,62.3,81243549M,084154820971
4679,Female,Barcelona,Spain,Teresa,Cabrera,Mendez,74,171.2,93.7,15390142Z,087880033627
4680,Female,Barcelona,Spain,Patricia,Dalmau,Ramirez,42,155.9,72.5,41042007W,083084033830
4681,Male,Barcelona,Spain,Guillermo,Ruiz,Cortes,77,174.7,73.8,61527527C,085016645763
4682,Male,Barcelona,Spain,Jose,Serra,Font,35,162.7,56.7,70963160H,085588471877
4683,Female,Barcelona,Spain,Berta,Alonso,Vidal,55,167.3,88.2,66243994S,085887704147
4684,Female,Barcelona,Spain,Nuria,Iglesias,Flores,87,157.8,61.3,92399592J,083981222903
4685,Male,Barcelona,Spain,Alejandro,Nuñez,Cruz,49,174.7,97,10675893Y,081683695451
4686,Male,Barcelona,Spain,Adrian,Riera,Fernandez,39,158.7,59.9,67228057T,082018056673
4687,Female,Barcelona,Spain,Julia,Iglesias,Iglesias,52,160.6,77.2,10764662H,087133374309
4688,Female,Barcelona,Spain,Claudia,Iglesias,Dalmau,62,168.5,80.1,30309879L,084302488115
4689,Female,Barcelona,Spain,Esther,Blanco,Santos,52,157.7,76,53092162C,083862272106
4690,Male,Barcelona,Spain,Fernando,Morales,Gil,24,173,95.7,46977476E,085887102040
4691,Female,Barcelona,Spain,Ana,Dalmau,Iglesias,33,165.1,77.6,10114774H,085934321640
4692,Male,Barcelona,Spain,Adrian,Morales,Prieto,40,164,60.8,92545800X,084986505035
4693,Male,Barcelona,Spain,Fernando,Jimenez,Castillo,24,176,64.7,91682393T,083438970368
4694,Female,Barcelona,Spain,Natalia,Perez,Serra,85,160.2,74.7,17247930T,082975769302
4695,Female,Barcelona,Spain,Montserrat,Ortiz,Riera,32,154.8,76.6,38998409T,086740524612
4696,Male,Barcelona,Spain,Vicente,Medina,Martinez,40,175.8,91.2,58736796V,081172277604
4697,Male,Barcelona,Spain,Raul,Planellas,Soler,86,179,78.9,39102118W,081561295292
4698,Male,Barcelona,Spain,Oscar,Santos,Vidal,32,174.4,74.5,71142061W,082092010382
4699,Female,Barcelona,Spain,Laia,Gisbert,Molina,77,166.7,58.7,86218393H,081591009325
4700,Male,Barcelona,Spain,Francisco,Sanz,Dalmau,27,164.7,75.9,92795198L,085578799866
4701,Female,Barcelona,Spain,Dolores,Mendez,Puig,29,168.7,64.1,10641029X,089965981342
4702,Female,Barcelona,Spain,Helena,Vidales,Gomez,65,169,57.6,49773761J,083185323856
4703,Male,Barcelona,Spain,Fernando,Rodriguez,Flores,64,187.4,87.1,47121171J,083042636452
4704,Male,Barcelona,Spain,Angel,Gutierrez,Serrano,35,184.1,85.6,47805628J,081309633240
4705,Female,Barcelona,Spain,Berta,Vidales,Soler,82,171.1,85.8,20982397A,088269908555
4706,Male,Barcelona,Spain,Fernando,Fernandez,Ortega,50,162.1,64.1,75893287A,089154761147
4707,Male,Barcelona,Spain,Marcos,Vila,Marin,18,167.7,85.4,29008468V,089202873349
4708,Male,Barcelona,Spain,Sergio,Castro,Ruiz,79,179.1,83.2,18277289V,089670064149
4709,Male,Barcelona,Spain,Oriol,Vazquez,Fernandez,50,181.3,104.3,99068313E,081204976506
4710,Female,Barcelona,Spain,Maria,Rodriguez,Soler,79,157.2,50.2,46146696W,081397909405
4711,Male,Barcelona,Spain,Juan Carlos,Santos,Cortes,73,182.7,79.7,62875481J,084665650253
4712,Male,Barcelona,Spain,Javier,Gutierrez,Delgado,26,174.3,61.6,62051557H,085702155675
4713,Male,Barcelona,Spain,Carlos,Morales,Rodriguez,48,159.9,62.9,50185894D,088334045662
4714,Female,Barcelona,Spain,Montserrat,Gomez,Prieto,49,176.9,62.7,15687868M,084071713896
4715,Female,Barcelona,Spain,Miriam,Ortega,Mendez,74,158.6,60,23041921S,089765206702
4716,Female,Barcelona,Spain,Miriam,Marti,Vazquez,66,170.1,65.7,25352638Z,084557316512
4717,Male,Barcelona,Spain,Mario,Moreno,Gutierrez,38,173.6,69.5,48595563J,083583664763
4718,Male,Barcelona,Spain,Sergio,Morales,Torres,22,171.7,59.6,48264990L,085989754817
4719,Female,Barcelona,Spain,Rosa,Cabrera,Castro,76,171.5,60.9,56509077D,086889191458
4720,Male,Barcelona,Spain,Joaquin,Ortiz,Castro,90,168.7,74.7,83405081C,082280758945
4721,Female,Barcelona,Spain,Sara,Blanco,Perez,23,161.5,76.3,50634900D,087137102038
4722,Female,Barcelona,Spain,Laia,Soler,Blanco,68,162.3,74.2,90555815P,081336549629
4723,Male,Barcelona,Spain,Hugo,Ramos,Cano,68,178.8,64.4,27408386E,081285194189
4724,Male,Barcelona,Spain,Jose,Vazquez,Cabrera,78,163.2,73.2,35813382J,083579520641
4725,Male,Barcelona,Spain,Eric,Vazquez,Font,25,165.4,78.2,73957226J,089937811027
4726,Male,Barcelona,Spain,Marc,Ruiz,Perez,78,164.9,85.9,91983345C,085105562633
4727,Male,Barcelona,Spain,Jordi,Ramirez,Planellas,83,176,75.5,30372328T,081566909976
4728,Female,Barcelona,Spain,Helena,Martinez,Martinez,20,171.5,65.7,79245805H,081837662844
4729,Male,Barcelona,Spain,Diego,Rubio,Blanco,42,185,100.5,14598019B,081102113662
4730,Female,Barcelona,Spain,Esther,Gomez,Soler,62,161,55.2,91157788W,086248236070
4731,Female,Barcelona,Spain,Noelia,Moreno,Sanz,68,158.3,51.7,46653411G,083306413000
4732,Female,Barcelona,Spain,Silvia,Ramirez,Font,81,161.7,56.8,93748534M,086430592535
4733,Female,Barcelona,Spain,Ariadna,Serrano,Ramos,85,173.4,77.5,18514781B,085268586287
4734,Male,Barcelona,Spain,Marcos,Soler,Rodriguez,27,175,94.2,21517697R,088333307351
4735,Female,Barcelona,Spain,Beatriz,Ramos,Blanco,41,162.5,59.2,65607414Y,083060525575
4736,Male,Barcelona,Spain,Juan,Dominguez,Riera,82,175.3,71.7,46174409T,085567120359
4737,Male,Barcelona,Spain,Alejandro,Santos,Vila,60,169.2,73.9,87832722T,087266260063
4738,Male,Barcelona,Spain,Ignacio,Cabrera,Alonso,47,170,78.5,16978402D,082481826306
4739,Female,Barcelona,Spain,Natalia,Santos,Fernandez,29,165.8,65.5,86844707L,088582598765
4740,Male,Barcelona,Spain,Marcos,Ferrer,Riera,71,170.6,60.8,95403628L,085046207525
4741,Male,Barcelona,Spain,Ignacio,Jimenez,Roca,57,191.5,82.7,69777764L,086820768163
4742,Female,Barcelona,Spain,Noelia,Ortiz,Martinez,73,158.9,52.5,85434566P,087520766643
4743,Male,Barcelona,Spain,David,Dominguez,Molina,51,176.2,97.8,16485430L,087928637091
4744,Female,Barcelona,Spain,Miriam,Suarez,Gutierrez,80,173.4,91.7,15418924T,087315287705
4745,Male,Barcelona,Spain,Miguel,Cano,Molina,71,181,79.7,85723575E,085110022714
4746,Female,Barcelona,Spain,Marina,Serra,Sanz,86,161.4,66.6,39958625N,087878286819
4747,Male,Barcelona,Spain,Pedro,Iglesias,Perez,36,188,77.5,93171123D,084195493273
4748,Female,Barcelona,Spain,Carmen,Sanchez,Serrano,41,156.2,52.8,85525849G,082253175983
4749,Male,Barcelona,Spain,Luis,Torres,Roca,85,175.1,81.9,91255538W,084486229959
4750,Male,Barcelona,Spain,Fernando,Perez,Ortiz,76,180.8,70.2,73500886Q,086510455059
4751,Male,Barcelona,Spain,Angel,Blanco,Castro,40,167,63.2,14255954W,083925126082
4752,Female,Barcelona,Spain,Paula,Garcia,Ferrer,78,172.2,60.6,63445955H,089645087457
4753,Male,Barcelona,Spain,Gonzalo,Prieto,Flores,63,170.6,66.7,48162949Y,089004504410
4754,Male,Barcelona,Spain,Roberto,Ortega,Pascual,18,184.8,69.2,95243675P,084213597921
4755,Male,Barcelona,Spain,Antonio,Medina,Ortega,79,167.7,83,66148984H,086781178827
4756,Male,Barcelona,Spain,Joan,Santos,Fernandez,50,175.4,63.7,94997187B,088979344933
4757,Male,Barcelona,Spain,Pol,Roca,Rodriguez,28,175.2,81.4,96934952A,082793374340
4758,Female,Barcelona,Spain,Victoria,Marti,Suarez,65,161.3,72.2,86235638J,081070086383
4759,Male,Barcelona,Spain,David,Gutierrez,Flores,62,179.1,94.8,73822874G,084426362468
4760,Male,Barcelona,Spain,Luis,Rubio,Jimenez,61,185.6,96.8,27513902Z,082878358767
4761,Male,Barcelona,Spain,Xavier,Cano,Delgado,66,172.4,61.5,70829812R,089186073050
4762,Female,Barcelona,Spain,Rosa,Prieto,Lopez,78,157.5,72.8,31772646D,088481105645
4763,Male,Barcelona,Spain,Fernando,Cabrera,Lopez,67,175.1,81.7,83037545R,086523369904
4764,Male,Barcelona,Spain,Manuel,Flores,Garcia,30,174.2,80.3,43219297C,085198687885
4765,Male,Barcelona,Spain,Alejandro,Mendez,Ortega,42,172.5,81.7,20401563B,088214678674
4766,Female,Barcelona,Spain,Laura,Delgado,Vidal,44,161.3,83.2,90699701Y,085369831453
4767,Female,Barcelona,Spain,Helena,Jimenez,Serra,68,153.6,70.7,44072017S,084384012975
4768,Female,Barcelona,Spain,Maria,Gil,Cano,71,156.2,73.6,36334586Z,088825733814
4769,Female,Barcelona,Spain,Lorena,Ramirez,Ferrer,39,162.9,64.7,31779202X,086579880888
4770,Female,Barcelona,Spain,Nuria,Cortes,Prieto,89,156.2,76.8,44419328A,089039749055
4771,Male,Barcelona,Spain,Eric,Serra,Santos,42,173.4,68.5,71530273C,081127326083
4772,Male,Barcelona,Spain,Eric,Suarez,Morales,26,177.1,88.6,63437762J,083562760859
4773,Male,Barcelona,Spain,Jordi,Vidal,Gomez,41,177.3,69,12142603Y,088418500431
4774,Male,Barcelona,Spain,Pol,Ramirez,Lopez,65,177.6,79.9,97684069X,081688617391
4775,Female,Barcelona,Spain,Irene,Cruz,Pascual,86,168.9,81.3,13510342G,084783657120
4776,Female,Barcelona,Spain,Miriam,Castro,Jimenez,70,154.2,68,43918914T,088048187773
4777,Male,Barcelona,Spain,Alvaro,Dalmau,Dalmau,27,188.7,85.8,28377818G,086455231141
4778,Male,Barcelona,Spain,Sergio,Ortega,Delgado,45,181.1,69.6,90979046Q,084831659386
4779,Female,Barcelona,Spain,Raquel,Vidal,Rodriguez,25,165.2,72.6,87571121R,088286691373
4780,Male,Barcelona,Spain,Guillermo,Rubio,Martinez,82,164.4,58.8,85562947A,086619416573
4781,Male,Barcelona,Spain,Oriol,Font,Mendez,70,177.7,98,70292405N,083199802219
4782,Female,Barcelona,Spain,Meritxell,Medina,Soler,78,155.8,75.4,14716602Y,085864435766
4783,Male,Barcelona,Spain,Oriol,Serrano,Dominguez,89,187.3,96.8,84936306C,087192494795
4784,Female,Barcelona,Spain,Cristina,Vazquez,Ferrer,78,162.9,63.7,36023592A,085680007848
