"Patient_ID","Age","Gender","Year","Genetic_Risk","Air_Pollution","Alcohol_Use","Smoking","Obesity_Level","Cancer_Type","Cancer_Stage","Treatment_Cost_USD","Survival_Years","Target_Severity_Score","Gender_n","Stage_n","City","Country","diagnostico","Dieta_rica_en_grasas_animales","Sedentarismo","Diabetes_tipo_2","Antecedentes_Familiares","Componente_Hereditario","Sindromes_Predisponentes","Enfermedad_Inflamatoria_Intestinal","FOBT_Resultado_n","FOBT_Resultado..Sangre.en.heces.","CEA_Level_ng_mL..Marcador.Tumoral.","nombre","apellido1","apellido2","altura_cm","peso_kg","dni","nuss"
"PT0041414",48,"Male",2020,0.2,7.2,3.9,5.6,5.1,"Colon","Stage 0",17187.83,1.2,4.99,0,0,"Barcelona","Spain",1,1,1,1,0,0,0,0,1,"Positive",6.3,"Juan","Garcia","Martinez",214.2,73,"73902965D","082847712023"
"PT0041417",20,"Male",2018,8.1,8.2,8,1.3,7.8,"Colon","Stage IV",18206.4,8,6.73,0,4,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",0.1,"Luis","Perez","Martinez",183.7,92.5,"70133205H","087738917017"
"PT0041422",82,"Other",2016,0.6,0.8,4,9.1,3.8,"Colon","Stage IV",57579.13,3,3.89,2,4,"Barcelona","Spain",0,0,0,0,0,0,0,0,0,"Negative",3.11,"Elena","Lopez","Garcia",167.1,70.3,"62066274S","087266690196"
"PT0041424",30,"Male",2024,2.5,7.7,5.8,4.4,3.3,"Colon","Stage II",52366.41,1.3,4.69,0,2,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",8.89,"Javier","Gomez","Martinez",186.6,100.5,"49172166Y","084614479723"
"PT0041444",35,"Other",2016,1.2,9.9,2.8,5.5,3.8,"Colon","Stage I",74859.73,7.6,4.13,2,1,"Barcelona","Spain",1,1,1,1,0,0,0,0,0,"Negative",6.21,"Ana","Gomez","Martinez",148.5,52.3,"45140953A","081197122637"
"PT0041448",21,"Other",2015,8.6,4.7,4,4.9,9.8,"Colon","Stage IV",85129.79,4.2,5.28,2,4,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",9.01,"Lucia","Garcia","Martinez",141.8,64.5,"60590045H","089646183658"
"PT0041462",32,"Male",2019,2,7.1,4,2.9,2.7,"Colon","Stage II",67479.67,0.9,3.57,0,2,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",3.5,"Pedro","Sanchez","Garcia",164.4,90.5,"27133842Y","088988109386"
"PT0041470",23,"Other",2017,8.9,9.7,0.4,5.1,3.2,"Colon","Stage III",87649.91,0.1,4.88,2,3,"Barcelona","Spain",1,0,0,0,0,0,1,0,1,"Positive",12.6,"Elena","Martinez","Gomez",170,68.6,"71625285L","085759292214"
"PT0041481",80,"Female",2023,6.7,6.4,9.8,4.4,4.4,"Colon","Stage II",67657,8.8,5.74,1,2,"Barcelona","Spain",1,0,1,0,1,0,0,0,1,"Positive",1.22,"Lucia","Martinez","Sanchez",170.3,48.5,"51476808W","086780576316"
"PT0041491",67,"Other",2019,9.2,0.5,5.5,2.3,8.5,"Colon","Stage 0",7651.95,2.1,5.9,2,0,"Barcelona","Spain",1,0,1,1,0,0,0,0,1,"Positive",8.05,"Ana","Garcia","Lopez",172.6,59.5,"20881250X","082867393323"
"PT0041493",33,"Other",2019,3.7,5.1,4.8,2.8,5.9,"Colon","Stage II",56070.34,3.7,4.25,2,2,"Barcelona","Spain",1,1,0,0,0,0,0,0,1,"Positive",10.14,"Elena","Gomez","Lopez",187.4,35,"33263615A","083191118594"
"PT0041498",78,"Other",2017,6.6,5.2,5.4,5.3,9.5,"Colon","Stage 0",74026.96,9.4,5.44,2,0,"Barcelona","Spain",1,1,1,0,0,0,0,0,1,"Positive",0.1,"Lucia","Perez","Perez",159.4,52,"89307028Y","086438496419"
"PT0041502",41,"Female",2022,2.2,3.4,4.9,3.4,8.7,"Colon","Stage III",57599.53,0.2,4.08,1,3,"Barcelona","Spain",1,1,1,0,1,0,0,0,1,"Positive",4.4,"Elena","Sanchez","Gomez",141,61.5,"90913952N","082606474437"
"PT0041507",38,"Female",2016,3,3.8,8.6,2.8,2.5,"Colon","Stage IV",41797.57,0.5,4.43,1,4,"Barcelona","Spain",1,0,1,0,0,1,0,0,1,"Positive",13.26,"Ana","Gomez","Martinez",142.2,81.3,"76918258W","088198169981"
"PT0041515",56,"Female",2024,6.5,3.3,9.5,9.6,8.1,"Colon","Stage I",30478.65,1.8,7.34,1,1,"Barcelona","Spain",1,1,1,1,1,0,0,0,1,"Positive",8.22,"Ana","Gomez","Perez",160.6,68.1,"35517309L","086863779781"
"PT0041526",78,"Male",2022,0.9,3.1,6.9,8.2,3.2,"Colon","Stage 0",93651.16,7.9,3.77,0,0,"Barcelona","Spain",0,0,0,0,0,0,0,0,0,"Negative",2.29,"Juan","Perez","Perez",192.5,98.8,"25684215T","082333093475"
"PT0041540",51,"Female",2017,3.3,5.1,1.6,2.2,1.6,"Colon","Stage II",12118.98,2.1,4.02,1,2,"Barcelona","Spain",1,1,0,0,0,0,0,0,1,"Positive",5.16,"Lucia","Lopez","Lopez",170.3,41.7,"30607172Z","083072670076"
"PT0041541",30,"Female",2022,0.1,8,6.3,0.8,9.4,"Colon","Stage IV",23921.63,4.5,4.79,1,4,"Barcelona","Spain",1,1,0,0,0,0,0,0,1,"Positive",3.86,"Laura","Gomez","Garcia",162.7,83.2,"15938099L","081527724101"
"PT0041560",71,"Female",2019,8.8,5.7,9.3,9.2,8.8,"Colon","Stage III",88102.29,5.1,6.97,1,3,"Barcelona","Spain",1,0,1,0,0,1,0,0,0,"Negative",8.42,"Lucia","Perez","Perez",169.6,83.8,"50353227V","087936396283"
"PT0041569",63,"Female",2021,1.3,8.6,1,4.3,2.6,"Colon","Stage III",95746.28,9,2.91,1,3,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",3.66,"Elena","Sanchez","Gomez",145.4,49.4,"41058333K","085968994288"
"PT0041586",56,"Other",2017,2.7,3.8,10,1.6,6.5,"Colon","Stage 0",48744.55,1.9,4.61,2,0,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",6.77,"Lucia","Sanchez","Perez",164.7,73.5,"15081814R","083831121766"
"PT0041587",75,"Other",2016,5.7,3.1,1.4,2.8,2.7,"Colon","Stage IV",50468.76,4,3.64,2,4,"Barcelona","Spain",0,1,0,0,0,0,0,0,0,"Negative",2.49,"Elena","Sanchez","Gomez",156.3,78.4,"28679510M","089569627420"
"PT0041588",71,"Female",2020,3.1,3,2,7.7,0.7,"Colon","Stage III",26504.47,8,4.45,1,3,"Barcelona","Spain",1,0,1,1,0,0,0,0,1,"Positive",10.03,"Ana","Gomez","Garcia",181.6,51.7,"21997115F","084844719125"
"PT0041593",53,"Other",2024,7.2,9,1.7,3.3,2,"Colon","Stage IV",21153.39,1.1,5.48,2,4,"Barcelona","Spain",1,1,1,0,0,1,0,0,1,"Positive",12.2,"Lucia","Lopez","Martinez",140.9,90.7,"88970919L","081803675357"
"PT0041596",82,"Female",2017,1.2,7.3,3.4,9.3,3.8,"Colon","Stage IV",18880.63,5.7,5.71,1,4,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",11.39,"Lucia","Gomez","Gomez",178.4,55.7,"36390985V","089867980626"
"PT0041598",59,"Other",2016,8.2,8.1,1.7,7.2,4.8,"Colon","Stage IV",65261.87,6.7,5.72,2,4,"Barcelona","Spain",1,1,0,0,1,0,0,0,0,"Negative",12.31,"Maria","Martinez","Martinez",172.1,79.1,"36061628C","085879813094"
"PT0041603",85,"Female",2017,4.6,8.6,8.6,4.3,8.1,"Colon","Stage II",77976.72,9.2,5.61,1,2,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",3.2,"Carmen","Lopez","Lopez",167.3,62.9,"41717477P","085497421112"
"PT0041609",28,"Female",2023,4.2,8.8,2.7,0.3,1.2,"Colon","Stage 0",17341.77,0.9,4.4,1,0,"Barcelona","Spain",1,1,0,0,0,0,0,0,1,"Positive",9.01,"Maria","Sanchez","Sanchez",176.5,55.2,"30650408X","088095800124"
"PT0041618",65,"Female",2018,4.9,6.5,4.7,9.5,5.7,"Colon","Stage III",85414.77,6,5.42,1,3,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",7.95,"Lucia","Gomez","Martinez",170.8,56.9,"94658172Q","082745900722"
"PT0041641",86,"Male",2018,7.1,7.4,5.3,0.7,4.9,"Colon","Stage III",78635.48,5.5,4.38,0,3,"Barcelona","Spain",1,0,1,1,0,0,0,0,1,"Positive",6.28,"Carlos","Sanchez","Lopez",196.6,54.6,"90694520T","085483902544"
"PT0041660",69,"Other",2020,5.1,7,4.8,3,7.5,"Colon","Stage 0",41696.22,2.4,5.31,2,0,"Barcelona","Spain",1,0,1,0,0,1,0,0,1,"Positive",6.13,"Ana","Perez","Gomez",184.2,47.2,"36174271D","082174456443"
"PT0041663",58,"Other",2020,8.8,8.6,2.7,7.8,7.1,"Colon","Stage III",72037.4,1.5,6.28,2,3,"Barcelona","Spain",1,0,0,0,1,0,0,0,1,"Positive",13.38,"Carmen","Lopez","Sanchez",167.3,82.6,"46728959C","085714916532"
"PT0041669",38,"Male",2022,3.1,5.1,7.9,7.5,7,"Colon","Stage IV",66143.72,5.5,5.45,0,4,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",4.32,"Luis","Gomez","Lopez",174.4,87.7,"32490236E","089643605377"
"PT0041672",29,"Female",2020,6.4,3.7,8.5,8.8,2.6,"Colon","Stage I",82579.6,1.7,5.48,1,1,"Barcelona","Spain",1,0,1,0,1,1,0,0,1,"Positive",0.43,"Laura","Sanchez","Gomez",153.1,54.1,"59956094Q","081019364679"
"PT0041676",38,"Other",2023,5.1,3.3,8.1,9.3,1.1,"Colon","Stage 0",56697.94,5.8,5.57,2,0,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",5.7,"Ana","Gomez","Martinez",195.3,79.6,"26710839L","089954626581"
"PT0041679",30,"Other",2015,5,7.4,9.7,4.5,1.6,"Colon","Stage II",37745.19,6.4,5.87,2,2,"Barcelona","Spain",1,0,1,0,1,0,0,0,1,"Positive",3.32,"Carmen","Gomez","Sanchez",172.8,71,"77352988D","081437546332"
"PT0041688",29,"Other",2015,4.8,7.8,5.1,1.7,5.2,"Colon","Stage II",36390.17,5.8,5.03,2,2,"Barcelona","Spain",1,1,0,0,0,0,0,0,0,"Negative",11.72,"Lucia","Lopez","Garcia",191.5,63.1,"96256606L","085387416139"
"PT0041695",25,"Other",2022,7.5,6.5,0.5,6.5,4.3,"Colon","Stage I",19890.09,7.7,5.88,2,1,"Barcelona","Spain",1,0,0,0,1,0,0,0,0,"Negative",7.89,"Maria","Lopez","Garcia",179.6,64.5,"35492200A","083722138529"
"PT0041711",42,"Female",2015,0.6,0.9,3.9,6.4,0.7,"Colon","Stage 0",45347.67,3.9,3.28,1,0,"Barcelona","Spain",0,1,0,0,0,0,0,0,0,"Negative",3.85,"Maria","Perez","Lopez",154.2,74.9,"72847105X","085636417361"
"PT0041720",67,"Male",2015,9.2,8.6,0.5,0.2,0.5,"Colon","Stage II",37423.43,3.1,4.55,0,2,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",5.66,"Juan","Martinez","Gomez",163,91.5,"26750359W","089283049105"
"PT0041721",70,"Male",2022,6.6,7,8.2,9.5,2,"Colon","Stage IV",44920.46,2.8,6.8,0,4,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",4.9,"Juan","Martinez","Sanchez",137,75.6,"78783039N","086167122852"
"PT0041729",46,"Male",2019,4.5,5.4,6.9,0,3.5,"Colon","Stage II",38409.65,3.3,4.33,0,2,"Barcelona","Spain",1,1,1,0,0,0,0,0,1,"Positive",13.71,"Javier","Lopez","Martinez",176.6,77.2,"19841673X","085652783281"
"PT0041755",76,"Female",2020,0.7,6.4,2.2,9.6,0.9,"Colon","Stage II",13502.45,6.2,5.17,1,2,"Barcelona","Spain",1,0,1,0,1,0,0,0,1,"Positive",9.26,"Laura","Lopez","Martinez",166.4,62.4,"26257424A","083993283740"
"PT0041775",81,"Other",2021,4.2,6.3,9.3,8.1,8.5,"Colon","Stage II",84570.48,0,5.96,2,2,"Barcelona","Spain",1,0,0,0,0,0,0,0,0,"Negative",8.23,"Ana","Lopez","Martinez",161.8,52,"13295240K","081625097246"
"PT0041792",66,"Other",2022,0.9,0.9,7.1,4.3,5.5,"Colon","Stage III",33999.69,2.4,4.11,2,3,"Barcelona","Spain",1,0,1,1,0,0,0,0,1,"Positive",7.21,"Lucia","Sanchez","Perez",156.5,67.2,"37392503T","086151009132"
"PT0041820",85,"Female",2019,3.7,2.5,4.9,8.1,7.8,"Colon","Stage IV",12130.22,1.3,6.01,1,4,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",4.53,"Laura","Perez","Martinez",174.3,62.6,"76985025T","085296283225"
"PT0041829",56,"Other",2023,5,3.1,3.4,6.3,4.6,"Colon","Stage IV",16402.85,9.8,5.37,2,4,"Barcelona","Spain",1,0,1,0,1,0,0,0,1,"Positive",6.72,"Ana","Sanchez","Lopez",171.3,73.4,"40221003Y","089735088404"
"PT0041834",63,"Male",2020,2.7,1.4,0.8,6.1,7.4,"Colon","Stage II",35779.27,7.5,4.11,0,2,"Barcelona","Spain",1,0,0,1,0,0,0,0,1,"Positive",9.71,"Luis","Lopez","Perez",189.3,82.8,"65194930G","084625383634"
"PT0041840",76,"Female",2020,5,0.7,7.4,3.5,1.1,"Colon","Stage II",49309.48,9.7,4.04,1,2,"Barcelona","Spain",1,0,1,0,1,1,1,0,1,"Positive",14.83,"Lucia","Perez","Sanchez",169.3,80.6,"68886376L","086888481641"
"PT0041853",65,"Other",2020,4.9,7.6,6.3,8,1.7,"Colon","Stage 0",17707.78,2.2,6.48,2,0,"Barcelona","Spain",1,0,1,0,1,0,0,0,0,"Negative",10.11,"Ana","Garcia","Garcia",133.8,57.1,"93464417F","089068784488"
"PT0041882",60,"Other",2016,6.3,8.2,5.4,5.5,4.5,"Colon","Stage 0",57456.89,3.3,5.7,2,0,"Barcelona","Spain",1,1,1,1,1,0,0,0,1,"Positive",2.18,"Maria","Lopez","Gomez",160.7,70.5,"86916368N","088259823989"
"PT0041890",73,"Other",2023,0.9,9.3,9.4,7.9,4.9,"Colon","Stage I",50271.91,8.6,6.05,2,1,"Barcelona","Spain",1,0,0,1,0,0,0,0,1,"Positive",9.22,"Carmen","Garcia","Lopez",148.6,52.3,"93176912W","088969819836"
"PT0041894",81,"Male",2024,6.1,5.7,3.2,3,4.4,"Colon","Stage 0",77573.67,8.9,4.04,0,0,"Barcelona","Spain",1,0,1,1,0,0,0,0,1,"Positive",10.13,"Pedro","Lopez","Garcia",135.3,85.3,"70734157A","083794048568"
"PT0041902",70,"Other",2019,6.5,5.1,7.5,8.9,1.6,"Colon","Stage IV",65871.26,8.2,5.81,2,4,"Barcelona","Spain",1,1,0,1,0,0,0,0,1,"Positive",14.35,"Elena","Sanchez","Sanchez",162.4,71.8,"69656647C","089438230210"
"PT0041905",32,"Other",2022,5.9,0.4,2.6,2.4,0,"Colon","Stage II",78404.63,6.9,2.54,2,2,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",4.53,"Carmen","Garcia","Sanchez",159.7,41.5,"92888274Z","085108345119"
"PT0041922",77,"Other",2018,6.6,0.3,3.5,6.5,0.2,"Colon","Stage I",91517.95,3.9,3.38,2,1,"Barcelona","Spain",0,0,0,0,0,0,0,0,0,"Negative",1.8,"Ana","Martinez","Sanchez",140.2,61.4,"11188872Q","087428947756"
"PT0041933",32,"Female",2020,1.1,0,1.6,3.2,8.2,"Colon","Stage 0",90458.04,2.3,2.11,1,0,"Barcelona","Spain",0,1,1,0,0,0,0,0,0,"Negative",2.74,"Laura","Perez","Perez",161.6,75.2,"16272909H","086962262669"
"PT0041937",45,"Male",2020,4,7.5,1.2,0.2,6.4,"Colon","Stage 0",52549.47,5.8,3.73,0,0,"Barcelona","Spain",0,0,0,0,0,0,0,0,0,"Negative",2.87,"Javier","Sanchez","Garcia",156.6,68.7,"55325107X","085997153489"
"PT0041948",67,"Male",2019,6.5,7.5,3.8,8.5,6.4,"Colon","Stage IV",46227.05,5.1,6.41,0,4,"Barcelona","Spain",1,0,0,1,0,0,0,0,0,"Negative",9.03,"Luis","Gomez","Perez",161.8,60.4,"99079714S","083113539311"
"PT0041955",62,"Other",2019,3.2,1.6,5.9,2.3,7.6,"Colon","Stage III",10643.4,3.4,4.77,2,3,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",19.69,"Carmen","Garcia","Lopez",161.2,47.9,"71101248Z","083514710493"
"PT0041965",65,"Other",2020,5.5,3.8,9.6,4.5,4.4,"Colon","Stage I",77751.68,4.2,4.89,2,1,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",10.86,"Maria","Martinez","Martinez",171.6,85.7,"27355092L","081073263943"
"PT0041973",64,"Other",2023,8,9.4,3.1,2.6,8.7,"Colon","Stage III",53556.06,1.8,5.79,2,3,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",0.1,"Ana","Perez","Garcia",168.6,71.5,"12465947Q","082410614764"
"PT0041975",24,"Male",2017,2.9,0.1,5.2,0.3,0.8,"Colon","Stage I",86986.63,6.6,1.78,0,1,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",5.29,"Carlos","Sanchez","Sanchez",156.7,59.8,"58537031F","086074386206"
"PT0041981",35,"Other",2023,2.9,3.5,8,2.8,9,"Colon","Stage I",66395.91,4,4.44,2,1,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",13.45,"Lucia","Lopez","Gomez",165.6,87.2,"63103953A","086742424495"
"PT0041988",85,"Female",2015,7.9,8.9,5.1,8.7,3.1,"Colon","Stage I",38644.21,6.1,6.96,1,1,"Barcelona","Spain",1,0,1,0,0,0,0,0,0,"Negative",10.98,"Carmen","Gomez","Sanchez",159.7,47.8,"82574351G","083186507963"
"PT0041997",51,"Other",2016,0.4,1.2,7.3,7.1,9.5,"Colon","Stage IV",24236.62,0.6,5.24,2,4,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",10.09,"Maria","Lopez","Martinez",164.4,69.7,"45546816P","083264714215"
"PT0042000",44,"Male",2023,9.2,2.3,6.4,6.3,7.4,"Colon","Stage III",78826.38,2.8,5.57,0,3,"Barcelona","Spain",1,1,0,0,0,1,0,0,1,"Positive",10.78,"Carlos","Gomez","Lopez",191.9,68.6,"35565649J","083783444448"
"PT0042001",33,"Other",2015,6.3,8,2,5.7,5.2,"Colon","Stage IV",19416.98,5.6,6.03,2,4,"Barcelona","Spain",1,1,1,0,0,0,1,0,1,"Positive",7.8,"Carmen","Martinez","Garcia",162.9,107.1,"29233694G","084298407748"
"PT0042002",64,"Female",2018,7.7,0.3,6.6,0.5,3.8,"Colon","Stage I",48578.27,8.2,4.08,1,1,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",8.45,"Lucia","Martinez","Perez",163.5,50.6,"97952397C","082102868423"
"PT0042017",24,"Male",2020,0.3,1.3,9.6,5.7,6.6,"Colon","Stage IV",39241.65,9,4.71,0,4,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",7.57,"Javier","Perez","Lopez",141.5,74.6,"33054046X","087822475039"
"PT0042026",78,"Male",2019,4,2.3,0.6,5.1,4.1,"Colon","Stage II",97379.83,8.2,2.72,0,2,"Barcelona","Spain",0,0,0,0,0,0,0,0,1,"Positive",2.19,"Javier","Martinez","Gomez",178.1,27.9,"65204491C","088787983838"
"PT0042047",46,"Male",2017,6.2,1.2,2.4,4.8,2.8,"Colon","Stage I",81520.37,8.6,3.39,0,1,"Barcelona","Spain",0,0,0,0,0,0,0,0,0,"Negative",3.67,"Pedro","Garcia","Lopez",174.5,44.5,"54318085C","081233717707"
"PT0042059",85,"Female",2023,2,6.6,3.6,1.2,1.9,"Colon","Stage I",87048.91,9.9,2.62,1,1,"Barcelona","Spain",0,0,0,0,1,0,0,0,0,"Negative",1.78,"Maria","Sanchez","Gomez",167.6,65.9,"86701163H","088713056691"
"PT0042061",76,"Female",2023,8,7.6,4.7,9.4,0.2,"Colon","Stage IV",52288.48,4.6,6.3,1,4,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",14.35,"Elena","Martinez","Sanchez",172,72.1,"80493386X","083499714394"
"PT0042062",28,"Male",2016,5.5,2.8,0.7,4.1,3.4,"Colon","Stage II",84039.68,0.2,3.1,0,2,"Barcelona","Spain",0,1,0,0,0,0,0,0,0,"Negative",1.8,"Carlos","Garcia","Martinez",152.9,68.2,"28645260W","085953355262"
"PT0042064",35,"Female",2023,4.4,6.1,3.7,0.7,7.4,"Colon","Stage IV",41574.33,8.4,4.4,1,4,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",9.36,"Carmen","Sanchez","Gomez",157.8,62,"29477619Z","083372828189"
"PT0042080",43,"Female",2024,9,7.5,1.1,6.3,0.3,"Colon","Stage III",52236.94,6.1,5.34,1,3,"Barcelona","Spain",1,0,1,1,0,0,0,0,0,"Negative",10.66,"Lucia","Gomez","Martinez",178.5,52.5,"62665781G","089284102765"
"PT0042106",37,"Other",2024,7.6,3.3,2.9,7.2,4.8,"Colon","Stage III",5934.94,1.6,6.25,2,3,"Barcelona","Spain",1,0,0,0,0,0,0,0,0,"Negative",10.72,"Lucia","Lopez","Martinez",110.9,29.1,"89155423V","088307491207"
"PT0042107",23,"Other",2022,0,3.9,8.1,7.2,6.9,"Colon","Stage 0",39150.71,3.5,5.15,2,0,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",5.16,"Maria","Martinez","Lopez",167.8,58.9,"11337261D","088783149804"
"PT0042120",62,"Female",2024,6.8,7.5,7.7,2,7.9,"Colon","Stage III",54259.9,7.5,5.74,1,3,"Barcelona","Spain",1,1,0,0,1,0,0,0,1,"Positive",6.47,"Lucia","Perez","Perez",163.7,68.2,"21326742S","087993614967"
"PT0042124",35,"Male",2021,6.7,8.3,5.4,7.2,6.9,"Colon","Stage II",79042.73,7.3,5.94,0,2,"Barcelona","Spain",1,0,0,0,0,0,0,0,1,"Positive",12.39,"Juan","Garcia","Sanchez",163.5,86.3,"28441423Z","082000876155"
"PT0042127",77,"Other",2018,9.5,0.4,8.7,5.8,3.6,"Colon","Stage II",72153.69,3.9,5.34,2,2,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",9.29,"Elena","Sanchez","Gomez",167.7,58.9,"29713312A","084690660287"
"PT0042129",24,"Male",2021,2.3,9.6,5.7,5.4,9.8,"Colon","Stage 0",16972.23,9.3,6.48,0,0,"Barcelona","Spain",1,0,0,1,0,1,0,0,0,"Negative",8.03,"Luis","Lopez","Martinez",142.9,84.6,"36857933L","087429476206"
"PT0042137",38,"Male",2023,6.3,7.8,0.2,7.7,2.2,"Colon","Stage II",28429.66,5,5.65,0,2,"Barcelona","Spain",1,1,1,1,0,0,0,0,1,"Positive",7.04,"Pedro","Sanchez","Martinez",151.1,52.8,"57573149D","084754290671"
"PT0042140",21,"Female",2024,4.3,2.8,7.9,2.7,5.1,"Colon","Stage 0",49672.74,1.1,4.52,1,0,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",10.46,"Elena","Sanchez","Lopez",163.2,70.7,"57185403C","084004105506"
"PT0042148",55,"Male",2023,1.2,8.3,5.5,6.8,8.4,"Colon","Stage 0",19317.75,5.4,6.12,0,0,"Barcelona","Spain",1,0,1,1,0,0,0,0,1,"Positive",8.09,"Pedro","Garcia","Lopez",130.3,50.9,"85075494N","082339608138"
"PT0042156",74,"Other",2021,5,3,9.6,6.3,7.8,"Colon","Stage 0",42869.38,2,6.07,2,0,"Barcelona","Spain",1,0,0,1,1,0,0,0,1,"Positive",12.49,"Carmen","Sanchez","Garcia",151.4,78.2,"31024410D","087791168388"
"PT0042161",62,"Other",2022,4.9,0.4,4.8,6,6.1,"Colon","Stage 0",37416.78,2,4.82,2,0,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",4.95,"Maria","Lopez","Sanchez",172.4,72.6,"71003027A","083816153656"
"PT0042164",41,"Male",2021,7.2,6.8,1.5,1.8,2.5,"Colon","Stage I",18208.63,1,4.93,0,1,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",7.3,"Pedro","Perez","Garcia",214.3,62.9,"99193674X","083788201084"
"PT0042176",46,"Male",2019,0.1,4.8,9.2,1.7,2.2,"Colon","Stage III",83124.9,8.5,3.02,0,3,"Barcelona","Spain",0,0,0,0,0,0,0,0,0,"Negative",1.87,"Pedro","Martinez","Perez",166.5,81.3,"92325854J","085334976727"
"PT0042180",76,"Male",2024,9.5,9.9,4.7,0.8,0.9,"Colon","Stage IV",78790.9,6,4.76,0,4,"Barcelona","Spain",1,0,0,1,0,1,0,0,1,"Positive",8.71,"Carlos","Garcia","Sanchez",162.2,102.3,"41789895E","089198522695"
"PT0042198",48,"Other",2021,6.3,5.5,10,7.9,9.7,"Colon","Stage I",91530.14,2.4,6.3,2,1,"Barcelona","Spain",1,0,1,1,0,0,0,0,1,"Positive",2.9,"Ana","Martinez","Perez",181.5,60.5,"51966953V","083008843874"
"PT0042203",87,"Female",2016,5.4,0.2,2.9,6.6,0.6,"Colon","Stage IV",60299.84,1.1,3.72,1,4,"Barcelona","Spain",0,0,0,1,1,0,0,0,0,"Negative",1.92,"Elena","Lopez","Lopez",162.5,70,"65187231X","081842900036"
"PT0042222",88,"Female",2021,2.2,2.7,5,4.7,4.9,"Colon","Stage IV",66644.8,5.5,3.69,1,4,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",1.63,"Ana","Martinez","Sanchez",169.2,86.9,"51647181Z","087924502669"
"PT0042223",55,"Other",2021,5.8,0.1,2.8,3.2,3.2,"Colon","Stage II",55966.56,0.9,3.44,2,2,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",2.23,"Elena","Gomez","Sanchez",176.3,29,"45852663R","081885147677"
"PT0042224",68,"Other",2018,1,1.4,0.1,5.7,2.1,"Colon","Stage III",58614.06,5.5,2.6,2,3,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",2.92,"Elena","Garcia","Lopez",172.2,43.5,"84349235R","083221604280"
"PT0042231",71,"Other",2017,9.5,3.8,3.8,8,1.7,"Colon","Stage III",12308.09,0.5,6.56,2,3,"Barcelona","Spain",1,0,1,0,0,0,0,0,1,"Positive",6.35,"Lucia","Martinez","Martinez",179.3,82.5,"60539262L","086877755562"
"PT0042232",73,"Female",2023,7.5,0.1,7.4,0,9.4,"Colon","Stage 0",18636.75,1.8,5.19,1,0,"Barcelona","Spain",1,1,0,1,0,1,0,0,1,"Positive",7.41,"Carmen","Sanchez","Martinez",157.3,76.4,"22290510Z","082156572976"
"PT0042233",68,"Female",2019,0.3,5,1.9,1.6,5.7,"Colon","Stage 0",35216.05,7.8,3.28,1,0,"Barcelona","Spain",0,0,1,0,0,0,0,0,0,"Negative",2.82,"Elena","Garcia","Gomez",169.4,68.6,"91056854S","083201642084"
"PT0042239",46,"Female",2017,0.3,6.5,4.5,0.3,7,"Colon","Stage III",17441.9,0,4.12,1,3,"Barcelona","Spain",1,0,0,0,0,0,1,0,1,"Positive",6.89,"Laura","Perez","Gomez",144.8,74.3,"44503992G","085331652556"
"PT0042247",49,"Female",2018,4.5,9,6.6,7.3,6.8,"Colon","Stage II",57836.23,4,6.22,1,2,"Barcelona","Spain",1,0,1,0,0,1,0,0,1,"Positive",4.45,"Lucia","Gomez","Perez",177.1,80.1,"21317914L","081091486708"
